d_index,filename,title,name,affiliations,email,Phi,,,,,Mistral,,,,,Llama,,,,,Gemma,,,,
,,,,,,,FP,FN,TN,X,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,FP,FN,TN,X,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,FP,FN,TN,X,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,FP,FN,TN,X,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,FP,FN,TN,X,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,FP,FN,TN,X,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,FP,FN,TN,X,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,FP,FN,TN,X,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,FP,FN,TN,X,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,FP,FN,TN,X,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,FP,FN,TN,X,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,FP,FN,TN,X,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,FP,FN,TN,X,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,FP,FN,TN,X,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,,,,
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,Xi Chen,Google Research,NA,TP,TP,TP,TN,1,TP,TP,TP,TN,1,TP,TP,TP,TN,1,TP,TP,TP,TN,1
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,Xiao Wang,Google Research,NA,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,Soravit Changpinyo,Google Research,NA,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,AJ Piergiovanni,Google Research,NA,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,Piotr Padlewski,Google Research,NA,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,Daniel Salz,Google Research,NA,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,Sebastian Goodman,Google Research,NA,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,Adam Grycner,Google Research,NA,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,Basil Mustafa,Google Research,NA,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,Lucas Beyer,Google Research,NA,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,Alexander Kolesnikov,Google Research,NA,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,Joan Puigcerver,Google Research,NA,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,Nan Ding,Google Research,NA,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,Keran Rong,Google Research,NA,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,Hassan Akbari,Google Research,NA,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,Gaurav Mishra,Google Research,NA,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,Linting Xue,Google Research,NA,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,Ashish Thapliyal,Google Research,NA,,TP,TP,TN,1,,FP,FP,TN,0,,TP,TP,TN,1,,TP,TP,TN,1
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,James Bradbury,Google Research,NA,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1,,TP,TP,TN,1
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,Weicheng Kuo,Google Research,NA,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1,,TP,TP,TN,1
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,Mojtaba Seyedhosseini,Google Research,NA,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1,,TP,TP,TN,1
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,Chao Jia,Google Research,NA,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1,,TP,TP,TN,1
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,Burcu Karagol Ayan,Google Research,NA,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1,,TP,TP,TN,1
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,Carlos Riquelme,Google Research,NA,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1,,FN,FN,TN,0
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,Andreas Steiner,Google Research,NA,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1,,FN,FN,TN,0
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,Anelia Angelova,Google Research,NA,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1,,FN,FN,TN,0
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,Xiaohua Zhai,Google Research,NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,Neil Houlsby,Google Research,NA,,FP,TP,TN,0,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
65,result_from_first_page_text_d65_arxiv_2209.06794.txt,PALI: A Jointly-Scaled Multilingual Language-Image Model,Radu Soricut,Google Research,NA,,FN,FN,TN,X,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,FP,FP,TN,X
,,,,,,,,,,,,,,,,,FP,FP,TN,X,,FP,FP,TN,X
,,,,,,,,,,,,,,,,,,,,,,FP,FP,TN,X
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Hugo Touvron,"GenAI, Meta",htouvron@meta.com,FP,TP,TP,TP,1,TP,TP,TP,TP,1,TP,FP,TP,FP,X,FP,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Louis Martin,"GenAI, Meta",NA,,TP,TP,TN,1,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Kevin Stone,"GenAI, Meta",NA,,TP,TP,TN,1,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Peter Albert,"GenAI, Meta",NA,,TP,TP,TN,1,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Amjad Almahairi,"GenAI, Meta",NA,,TP,TP,TN,1,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Yasmine Babaei,"GenAI, Meta",NA,,TP,TP,TN,1,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Nikolay Bashlykov,"GenAI, Meta",NA,,TP,TP,TN,1,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Soumya Batra,"GenAI, Meta",NA,,TP,TP,TN,1,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Prajjwal Bhargava,"GenAI, Meta",NA,,TP,TP,TN,1,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Shruti Bhosale,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Dan Bikel,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Lukas Blecher,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Cristian Canton Ferrer,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Moya Chen,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Guillem Cucurull,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,David Esiobu,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Jude Fernandes,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Jeremy Fu,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Wenyin Fu,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Brian Fuller,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Cynthia Gao,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Vedanuj Goswami,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Naman Goyal,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Anthony Hartshorn,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Saghar Hosseini,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Rui Hou,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Hakan Inan,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Marcin Kardas ,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Viktor Kerkez,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models, Madian Khabsa ,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Isabel Kloumann,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models, Artem Korenev,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Punit Singh Koura,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Marie-Anne Lachaux,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Thibaut Lavril,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Jenya Lee,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Diana Liskovich,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Yinghai Lu,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Yuning Mao ,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Xavier Martinet,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Todor Mihaylov,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models, Pushkar Mishra,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Igor Molybog,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models, Yixin Nie,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Andrew Poulton,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Jeremy Reizenstein,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Rashi Rungta,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Kalyan Saladi,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Alan Schelten,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Ruan Silva,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Eric Michael Smith ,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Ranjan Subramanian,"GenAI, Meta",NA,,TP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models, Xiaoqing Ellen Tan,"GenAI, Meta",NA,,FP,TP,TN,1,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Binh Tang,"GenAI, Meta",NA,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Ross Taylor ,"GenAI, Meta",NA,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Adina Williams,"GenAI, Meta",NA,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Jian Xiang Kuan ,"GenAI, Meta",NA,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
